,instance name,number of variables,number of constraints,size,number of permuted constraints,number of permuted variables,number of permuted coef variables,number of modified coef variables,number of scaled constraints,model,solver,max scale,timeout with no decision,type of instance,origin of the MPS,result of the test,execution time,total hour,validation,luby_cst,seed
1610,sctap1,481,421,202501,108,137,10661,65,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1611,scorpion,359,565,202835,172,104,1936,86,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1612,boeing1,474,446,211404,127,101,4905,111,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1613,scfxm1,458,469,214802,106,61,4866,24,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1614,bandm,473,539,254947,53,147,8231,32,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1615,stair,468,566,264888,38,48,7586,119,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1616,fit2d,10501,27,283527,6,542,270746,0,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1617,finnis,615,522,321030,172,63,2473,85,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1618,scagr25,501,648,324648,151,157,19995,5,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1619,degen2,535,666,356310,26,131,4207,162,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1620,tuff,588,622,365736,24,190,13368,77,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1621,grow15,646,601,388246,155,77,6346,113,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1622,scsd6,1351,295,398545,97,429,29373,38,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1623,etamacro,689,673,463697,210,138,31253,124,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1624,standata,1076,516,555216,173,283,33442,93,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1625,standgub,1185,520,616200,162,301,13396,59,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1626,pilot4,1001,682,682682,102,316,46311,80,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1627,fffff800,855,829,708795,234,229,16055,29,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1628,standmps,1076,732,787632,97,260,3607,16,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1629,grow22,947,881,834307,233,307,371,91,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1630,ship04s,1459,573,836007,179,66,17763,132,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1631,scfxm2,915,937,857355,291,291,12396,7,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1632,bnl1,1176,821,965496,284,197,10694,82,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1633,scrs8,1170,863,1009710,267,400,70304,41,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1634,seba,1036,1030,1067080,39,273,43856,30,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1635,gfrd-pnc,1093,1133,1238369,302,333,5736,101,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1636,wood1p,2595,487,1263765,154,667,307178,116,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1637,perold,1377,1117,1538109,222,438,73950,11,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1638,ship04l,2119,749,1587131,179,539,43428,165,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1639,maros,1444,1147,1656268,220,174,9205,29,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1640,shell,1776,1071,1902096,179,413,164705,170,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1641,scfxm3,1372,1405,1927660,206,439,146405,86,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1642,25fv47,1572,1276,2005872,429,494,28102,275,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1643,fit1p,1678,1255,2105890,179,470,216222,132,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1644,ship08s,2388,885,2113380,247,625,16643,163,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1645,scsd8,2751,795,2187045,188,749,191469,66,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1646,modszk1,1621,1373,2225633,453,123,80952,39,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1647,ship12s,2764,1045,2888380,36,690,58050,235,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1648,sctap2,1881,1561,2936241,408,169,121526,106,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1649,pilot.ja,1989,1598,3178422,64,191,90518,354,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1650,sierra,2037,1756,3576972,358,158,280128,202,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1651,pilotnov,2173,1673,3635429,312,683,12815,200,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1652,pilot.we,2790,1306,3643740,399,556,108522,109,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1653,nesm,3012,1231,3707772,295,958,47210,22,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1654,ganges,1682,2250,3784500,422,518,181960,170,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1655,degen3,1819,2221,4039999,553,183,175950,151,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1656,czprob,3524,1439,5071036,69,851,946945,0,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1657,d6cube,6185,829,5127365,211,1811,78867,100,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1658,sctap3,2481,2101,5212581,21,584,6264,247,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1659,pilot,3653,1671,6104163,543,610,8157,399,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1660,ship08l,4284,1429,6121836,365,7,61488,256,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1661,stocfor2,2032,3285,6675120,1033,626,58479,746,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1662,cycle,2858,3119,8914102,839,936,392004,446,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1663,ship12l,5428,1789,9710692,435,522,402399,399,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1664,pilot87,4884,2256,11018304,703,1591,55769,133,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1665,bnl2,3490,3512,12256880,1100,382,130366,211,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1666,woodw,8406,2183,18350298,129,2213,255140,60,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1667,d2q06c,5168,3596,18584128,504,1012,142780,10,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1668,80bau3b,9800,2103,20609400,171,2713,3338923,487,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1669,greenbea,5406,4450,24056700,690,1616,773956,455,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1670,greenbeb,5406,4450,24056700,834,1766,247515,1046,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1671,maros-r7,9409,6273,59022657,1764,2991,4435090,389,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1672,fit2p,13526,6001,81169526,565,1352,2703222,1382,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1673,dfl001,12231,12143,148521033,3327,3163,8270683,1457,0,luby_test,no_solver,1,unknown,not equal by permutation,netlib/,unknown, ,72,no result file,20,214220
1674,afiro,33,34,1122,11,5,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1675,kb2,42,60,2520,17,12,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1676,sc50b,49,71,3479,21,14,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1677,sc50a,49,71,3479,19,13,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1678,adlittle,98,68,6664,17,22,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1679,share2b,80,107,8560,24,8,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1680,blend,84,116,9744,32,26,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1681,sc105,104,151,15704,48,19,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1682,stocfor1,112,165,18480,38,5,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1683,israel,143,164,23452,36,30,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1684,scagr7,141,180,25380,29,19,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1685,fit1d,1027,26,26702,5,119,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1686,recipe,181,159,28779,52,52,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1687,boeing2,163,185,30155,2,13,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1688,share1b,226,197,44522,3,43,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1689,vtp.base,204,250,51000,76,69,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1690,e226,283,206,58298,54,19,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1691,sc205,204,295,60180,90,20,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1692,beaconfd,263,264,69432,82,67,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1693,lotfi,309,242,74778,69,42,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1694,brandy,250,305,76250,98,73,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1695,agg,164,495,81180,60,32,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1696,grow7,302,281,84862,50,55,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1697,forplan,423,246,104058,72,95,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1698,scsd1,761,155,117955,21,224,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1699,bore3d,316,381,120396,133,100,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1700,capri,354,404,143016,113,1,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1701,agg3,303,545,165135,171,102,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1702,agg2,303,545,165135,180,97,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1703,sctap1,481,421,202501,137,89,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1704,scorpion,359,565,202835,127,116,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1705,boeing1,474,446,211404,107,136,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1706,scfxm1,458,469,214802,94,16,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1707,bandm,473,539,254947,168,99,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1708,stair,468,566,264888,150,26,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1709,fit2d,10501,27,283527,7,2063,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1710,finnis,615,522,321030,167,147,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1711,scagr25,501,648,324648,154,145,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1712,degen2,535,666,356310,118,27,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1713,tuff,588,622,365736,183,155,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1714,grow15,646,601,388246,168,121,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1715,scsd6,1351,295,398545,16,420,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1716,etamacro,689,673,463697,191,182,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1717,standata,1076,516,555216,63,283,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1718,standgub,1185,520,616200,120,250,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1719,pilot4,1001,682,682682,208,182,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1720,fffff800,855,829,708795,192,224,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1721,standmps,1076,732,787632,34,296,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1722,grow22,947,881,834307,265,251,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1723,ship04s,1459,573,836007,188,318,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1724,scfxm2,915,937,857355,282,165,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1725,bnl1,1176,821,965496,261,325,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1726,scrs8,1170,863,1009710,169,154,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1727,seba,1036,1030,1067080,227,82,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1728,gfrd-pnc,1093,1133,1238369,224,77,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1729,wood1p,2595,487,1263765,107,555,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1730,perold,1377,1117,1538109,20,419,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1731,ship04l,2119,749,1587131,115,641,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
1732,maros,1444,1147,1656268,132,180,0,0,0,luby_test,no_solver,1,unknown,equal by permutation,netlib/,unknown, ,72,no result file,20,304889
